0000f47c22	මහවැලි ගඟට ගොස් ආපසු එන ගමනේදී
bc001888bf	ඔය කොලොම්පුරේ සැරි
bc00b74b16	අපට යන එන මන් නැති කරන්න එපා.
bc00bd3756	අධිෂ්ඨාන කරගත්තා නේද?
bc01100228	කැමැති පිරිස් දෙකක්.
bc0150afa0	අප කවුරුත් මෙන්ම
bc01952e58	සිංහල ප්‍රාකෘත භාෂාවෙන් ලියු
bc01f32747	එතකොට අර කරුණා වගේ අහිංසකයෙක්
bc01f4c184	හිට්ලර් යුදෙව්වන්ට කරපු දේ
bc024a40fe	කීයෙන් කී දෙනාද.
bc02d01c3c	දොරමඩලාවට ඒ තේරුම ගැනීමට නොහැකි නම්
bc030c9add	ආපහු බාන්න දාන්න.
bc031e6300	වයස අවුරුදු පහළොවෙන් පසු දරුවන් වෙන් ව ජීවත්විය යුතුයි කියා.
bc03abf652	ඒ මහතා පැවසූවේ මෙසේය.
bc03bcf6d8	වහාම දැඩි නීති රීති දමා
bc03f050bd	ඒ අයුරින්ම පවත්වා ගෙන ඒමට ගත් උත්සාහය
bc046a1791	අප සැමගේ ස්තූතිය හිමි විය යුතු අතර
bc0499fb61	බුද්ධත්වය ලැබීමෙන් පසු
bc04a299ea	උබලට ජාති වාදය හරි
bc051f96aa	ඝාතකයා කවුරුන්දැයි හැඳින්නා ද ඔබ?
bc052c340e	තිසාහාමි ඇත්තන් කැමති නම් කොළඹින් ඉඩමක් දෙන්නම්
bc0579d381	rapid zone download
bc05ecb619	අපට කරන්න දෙයක් නෑ.
bc05fc890e	ඒත් තවත් තැනක
bc06e0dec7	තියෙන පව්කාරකමනේ
bc06e587fe	නාකිවුනාම හෝ මියගිය විට.
bc07c9bc45	වන සංරක්‍ෂණ දෙපාර්තමේන්තුවට අයත් වනාන්තරය
bc07da97a4	වෙළඳ සල් ගණනාවක් දකින්න ලැබෙනව.
bc083ec069	බැලුම හීතල වෙලා
bc0852a776	තුවාලකරුවෙක් මාදම්පේ රෝහලේ ප්‍රතිකාර ලබයි.
bc08c4f638	මෙන්න උද්ඝෝෂණ!
bc08c8e494	වෙසක් උත්සවය සඳහා වෙන් කෙරිණ
bc08f33181	දැන් ඉහළට ඉගෙනගන්න අවස්ථාව සැලසිලා තියෙනවා.
bc0922ce8f	එවිට නාලන්දා වැනි මහා සරසවි බිහිකොට
bc09445c70	හිතන්නෙවත් නැති කතාව
bc09c8866a	බොහෝ දේ හුවමාරු කර ගනිති.
bc09f0e01f	බඹලොව මිස වෙන තැනක නූපදියි.
bc0a0b6aec	යන්නේ කියලා අහනවා.
bc0b1224c7	එයාගේ මෙහෙයුම් තමයි
bc0b3d8257	බල්ලා වෙනුවෙන්ම වෙන්වූ සේවකයකු ලවා ඉටු කරවයි
bc0b4b7b38	ඉතාම කෙටියෙන් පැවැත්වීමට
bc0bb6b398	අපේ ජීවිතය තුළ
bc0bc30e1e	පාහියන්ගල බලා වැඩම කරවනු ලබන්නේ
bc0bee47c5	පෙර කාලයේ
bc0c48026d	ඒක ඉංග්‍රීසි සහ හින්දි භාෂාව සහිත
bc0c8c7fd8	අපේ රටේ දේශපාලකයෝ
bc0c93b34e	කයිවාරුව ඇති හැරෙමු විස්තරය දිහාවට.
bc0d099cfb	රුපියල් දහසක්‌ ලැබෙන පරිදි
bc0d13c211	ඊට පස්සේ වෙලා තියෙන්නේ
bc0d3e1e4e	අද බටහිර යුරෝපයේ බොහෝ රටවල
bc0d842102	පුණ්‍ය කර්ම සිදුකොට ප්‍රාර්ථනා කළ යුත්තේද
bc0da119bb	රජ බමුණු ආදී පිරිස් මැද වුවද
bc0db1e1d6	ඇස් දෙක පේන්න පටන් ගන්නවා
