0000f47c22	මහවැලි ගඟට ගොස් ආපසු එන ගමනේදී
da0026681b	පෙළ දහම සතුය.
da00b9a05a	ඉදිරිපත් කරමු.
da010af413	අප එකිනෙකා සමඟ ආධ්‍යාත්මිකව බැඳී සිටින නිසාය.
da013c73cf	ලෝකය ඉදිරියේ
da01c6dd3c	මොකක් හරි බලවේගයකින්
da01fc2a7c	වියදම් උනේ නෑ නෙ.
da02572a39	දහයියා විශාල ප්‍රමාණයක් ඉතිරි වේ.
da029c3b65	ගෑණු කෙනෙක් ආවා මං උන්නු තැනට
da0308a549	අන්තිමට මේක මහානායක හාමුදුරුවන්ගෙන් අහන්න ඕන
da03562875	නමුත් කවුරුවත් ඇහැව්වේ නෑ
da0360b57b	පුරෝහිත බමුණාගේ බිරිඳට
da03b09ba8	භාවනා කරන්නාක් මෙන්
da03d4fd5c	වෙනත් ද්විතීයික මූලාශ්‍රවල ද
da04666037	මට අදාළ විදියට
da04ad08c1	එයින් ම ඔහුගේ ලිපිය කියැවීම
da04be5ffb	රටේ සමස්ත දරුවන්ට සමානාත්මතාව මත අධ්‍යාපනය ලැබිමේ අයිතිය
da053053f4	මේවිට අනඳ මහ තෙරුන් වහන්සේ ද
da05b9e305	මොකද එවැනි කලාත්මක දේවල් විකුණගන්න අමාරුයි.
da0632a990	සුධර්මා 'භාර්යාවෝ' නිර්මාණය කළ සැටි
da0647d335	rana
da0649cf69	සාමාන්‍යයෙන් කොළඹ පැත්තෙදි
da065e89f1	උතුරේ තැන් තැන් වල මහවිරු දින සැමරුම්
da06da3faa	ඒකෙ තේරුම නිකං බොරුවට
da06e20c5e	sri lanka hotels
da0712df59	මේ ජීවිතය පිළිබඳ අවබෝධය අවශ්‍යයි.
da072e29a3	මේ හතර දෙනා කල්පනා කළා.
da0742419b	කඳු මුදුන හමු වන තෙක්ම
da079e48ff	රැගෙන ආ ගමන් මල්ල
da07c17974	අශික්ෂිත දසුන් වලට
da08b4e51e	රාමා මහේෂ් තුමාට එසේ කියා තිබෙනවා
da08d4d130	අඩු තරමින් සතියක්වත්
da08e4ffb8	දිගටම සබ් දෙන්න ජයවේවා.
da092a9c47	කිසිදු සැලකිල්ලක් මට ලැබිලා නැහැ
da093549f6	ගමන්බිමන් වලින්ද
da09a1714a	එහි හදවත විය යුත්තේ ලක්‍ෂ සංඛ්‍යාත ගොවියන්
da0a5b6512	ආර්ය අෂ්ටාංගික මාර්ගය තමයි මේ කරා යන්න අපට වුවමනා වෙන්නේ කියලා දන්නේ නෑ.
da0abd8b90	මව්බිමේ පා තැබීමට කිසුදු අවසරයක්
da0b13d54d	මැටියෙන්ම තනා හුණු පිරියම් කළ ඒවා බැව් පෙනේ.
da0b962b42	එන්ජිමේ දෝෂයක් නිසා
da0b9e0b89	පුතෙක් හම්බ වුණොත් ශිහාන් කියලා නම තියන්න.
da0bb0b4dc	බුදු රජාණන් වහන්සේ සක්මන් කරන විලාසය
da0bbc6eb3	මගේ බැච් එකේ එවුන් කරලා එකෙකුට
da0bf29d77	කාලයක් පවත්වා ගෙන එන නිසා
da0ced5994	ඔයාලට ආය පාරක්
da0d2ca0c4	මහ පොළොව උන්වහන්සේ සැතපෙන යහනක් බවට පත්විය.
da0d906fee	ඉලෙක්ට්‍රෝන කියා දෙයක් ඇත
da0e7234c1	අනුරාධපුර යුගයට අයත්
da0e8d307b	අදාල පොත පත පරිශීලනයට
da0f11af8c	බැලූ බැල්මට මනමේ දේශපාලනික නාට්‍යයක් නොවේ.
da0f12486d	එම බලා‍පොරොත්තුව ඉටු කර ගැනීමට හැකිවන දවසකි.
da0f2e7a2f	බුදුරදුන් වෙත කැඳවා ගෙන ආහ.
da0fcb65f5	google lk
da101773b5	ඒ හිටිය අයමයි.
da10b8f5d4	ඔබේ පුද්ගලික තොරතුරු අපේ දත්ත ගබඩාවල තබාගනු ලැබේ
da10f899e9	තෙවැදෑරුම්ය.
da11292087	තව බොහොමයක් දේ පිලිබඳව හිතන්න ඉතුරු කරනවා.
da1134c369	එනම් කුඩා කාලයේ මොළයේ අබාධයකින් පෙලී
da12faba22	මෙන්න මේක නිසා තමයි ජපානය එහෙම කරලා තියෙන්නේ.
da1415c270	එනම්, මුසාවාදය, පිසුනාවාචාය, පරුෂාවාචාය, සම්ඵප්‍රලාපය
da14630597	වුනත් මවන්න පුළුවන්
da1465e1cc	අල ටික තැම්බෙන්නෙ නැති වෙයි කියලා.
da14dbff9a	උපසිරැසි වලට බොහොම ස්තූතියි
da1510b01d	ඉපදුන වෙලාව දන්නවනම්
da154e6d3d	විශේෂිත වූ වාසි ඇත.
da158b4a30	ඉන්පසු එහි දෙවැනි ගීතය
da158f994c	මේක නම් මාරෙටම හිතට වදිනවා.
da15ebcaf8	ඒකත් එක හේතුවක්
da1660d867	මේ සිද්ධි දකින්නට ලැබෙන
da16e6ff56	එල සහෝ අනිවාත්
da17327df9	tony greig
da173bd090	ආලෝක ක්‍රමය හදුන්වා දීමට ඇමැති මණ්ඩලය අනුමැතිය ලබාදී තිබේ.
da1749acfd	මේ දැන්ම බානවා.
da1751b6f2	ඉතුරු ටිකත් මේ වගේම දෙන්න
da176f70a1	ගොවිගම කෙල්ලක්.
da179ef41f	එබැවින් ශ්‍රාවක බෝධිය
da17b0f56d	ගුරාගෙ ළඟම මිත්‍රයෙක් වෙන
da17dd37b7	උසින් අඩි 44 ක් පමණ වන ඡුක්ඛන්දී ස්ථූපය
da18110ad8	මොවුන් හතර දෙනාම එවක
da181dc871	පළමුව දිස්වන්නේ
da182eef02	new rings
da1934ef61	vacancies
da193cd47e	ඔහු හෝ ඇය ලබන සමාජ ආශ්‍රයයි.
da1950272e	බුද්ධ දේශනාවේ සඳහන් වනවා.
da1953e004	මේක විතරයි ඉංග්‍රීසි උපසිරැසියක් එක්ක බැලුවේ.
da19c785fa	ඔය නවාතැන් හිරය කියනකොට මම හිතුවේ
da1a1cdfcc	මේ ශරීරය දෙස බලන්න.
da1a5462f5	එක් ගාථාවක් දේශනා කර නිශ්ශබ්ද වනවා.
da1aa4529c	ලංකාවෙන් හරි ඉන්දියාවෙන් හරි ගෙනල්ල විකුණුවේ නැත්නම්.
da1b9594c9	කාන්තාව හසු වී සිටි බවයි.
da1bcd26cb	සිදුවුවක් බව පැහැදිලිය
da1c530ad9	අධි ආගම් භක්තිකයන් ගෙන් පිරිසක්
da1cc84f06	හස්තියා දින තුනක් තිස්සේ පා ගමනින් යයි.
da1cc910f8	ඔබේ රංගනය හෑල්ලූවට ලක්වෙලා බවයි
da1d899341	සාපේක්ෂව ගත් විට
da1dd0d8f6	අප එම ක්‍රම ගැන
da1df70b8f	එහෙත් එදා සිට ඌ
da1e0b7dd4	ඔහුගේ පවුලේ සමීප හිතවතෙකු
da1e4c8385	අනතුරුව සිංහාසනයේ වාඩිවී සිටි රජු
da1e7b1e32	ගිගුරුම් සහිත වැසි ඇති වන විට
da1edd32fb	ස්‌විමින් කරන්න අඳින්නෙත්
da1f6546c1	ඒ බටහිර රටවල පවතින
da1f7ac89d	එබැවින් ආගමික ශ්‍රද්ධාව මුසු වටපිටාව තුළ
da1f95222a	ජේතවනාරාමයේ ගොඩනැඟිල්ලක වෙයි.
da1faabf74	එම කාලයේ දී
da20587865	ආනන්දෙ ඒකාලෙ හිටපු පිනාට කියලා
da206e0390	ඇමරිකා යුරෝපා, මහාද්වීප දෙකම
da20eb12c0	ඒකේ ප්‍රධාන චරිතයට
da210fd908	කල හැකි දේවල් බොහෝය.
da216e11bc	වඩාත් පහසු කරන්නට අත්‍යවශ්‍ය යටිතල පහසුකම් සැපයීම
da2200f1da	වාසුල දත්ත නාරජ තෙමේ තම කුසේ කරඬුව නොදැක
da224bfb29	තේරුම කියල තියෙන්නෙ
da22b4e5e9	බමුණු තීරණයක් නියෝග කළා.
da24028e01	fresh water animal
da2425dc76	ඉතිං අපි අර දෙමළට දාලා තිබුණු චිත්‍රපටිය
da24711504	දැනගෙනද කියවන්නේ.
da24b2f353	නිදහස් කොට ගෙදර පිටත් කර හැරුණි
da24c27793	රටා කිහිපයක් ම අන්තර්ගත ව ඇති බව වැටහෙන්නේ
da253ead96	ඉන්දියාවේ වගේ දරුණු විධියට නැහැ.
da2569fcfc	දෙන්න හිතුවේ.
da256caf03	වැඩෙමින් පවතී.
da25cbdad9	අනික බුදුරජානන් වහන්සේත් දේශනා කරලා
da26d5b83e	කියාපියකො?
da27103610	බුදුරදුන්ගේ අසිරියෙන්
da2789a023	මොනතරම් කටයුතු තිබුණත්
da27e82547	පෙරළා විහාරයට පැමිණි දේවදූතයා
da27ea4cb3	බෝධි පූජාව කරලා එනවා.
da28d6fb85	ඒත් පූජකයෝයි
da29941cea	ධර්මය පිළිබඳව බුද්ධ ශාසනයට හානි පමුණුවන
da2a3a95f5	ගේ හදන ක්‍රමය වගෙයි.
da2a404bef	පිළිම වහන්සේගේ සුවිශේෂී ලක්‍ෂණයන් පිළිබඳ විග්‍රහයක යෙදෙන
da2ab7f4c1	අනෙක ඔහු අනුන්ට කෙසේ වෙතත්
da2b584548	අඩෝ හම්බයා තෝ බය වුනා නේද
da2ba14276	ආතල් වැඩ සටහනක් ඕගනයිස් කරලා දෙන්න
da2baf48df	ආයි කටේ කෙළ පොදක් තරම් හැලුවොත්
da2bd7ee49	සතර අපායට වැටුණහොත්
da2be56287	ත්‍රිමාණ සජීවීකරණ සිනමා නිර්මාණ වලට භාවිතා කරන තාක්ෂණයන් පිළබඳව
da2bf36d7f	එය ඇත්තේ සිරුර ආදාහනය කර
da2c4dbd60	දෙවරක් පන්සිල් ගත්හ.
da2c986b5a	භාග්‍යවතුන් වහන්සේ විසින් ද
da2d2a7cf3	හැබැයි ඔය වගේ පොතක්
da2da35f30	එසේම ඔවුනට අනුව අධිරාජ්‍යවාදය පැරදවීම
da2e6176f6	kawada ho
da2e6f4ebe	ඉතිං ඒකේ තියෙන වැරැද්ද මොකක්ද?
da2ea928de	නිත්‍ය, නොවෙනස් ආත්මයක් ඇත යන පිළිගැනීමයි.
da2fc51fd4	තම සහයෝගය දෙනවා.
da2fe2bcba	අද නම් එපාම එපා වෙනවා
da30b99cd0	වී සිටින්නට ඇත.
da30e8f15d	වැඩ තහනමට ලක් කරන ලිපියයි
da311101d9	තැටිය රත් වෙච්ච වෙලාවේ
da31841244	ඒවා විකිණීම සඳහා
da31b5d27c	මේ තිසරණයම පමණයි.
da31f69b48	ඒබ්‍රහම් ලින්කන්ගෙ
da32416df3	මං ගත්ත ණය තව අවුරුදු බර ගාණක්
da32544eb4	අනුරාධපුර පොළොන්නරු ප්‍රදේශවලද
da32850075	සනීපේ විඳ ගන්නවාද කරුණාකරලා
da3287472b	ආගමික කර්තව්‍යයන් සඳහා
da3383bb4b	රතන සූත්‍ර දේශනයෙන්
da33c346d3	අධිවේගී මාර්ගවල වුණත්
da33c873ab	අති බහුතරයක් අකමැති වුණා
