e000c35085	ඒ කියනකම් මමත් දන්නේ නෑ.
e0013b45db	පොලියට සල්ලි දෙන එදිරිසිංහගේ සුවාහිනිය
e0016a72a0	ඓතිහාසික තොරතුරු සඳහන් වේ.
e0017047bb	උඹලම දන්නෑ
e0017de047	ඇරත් පවුලේ දුවා දරුවෝ
e001da92af	කියා මම සිතමි.
e002d06014	මේ කතා මාලාවේ අවසාන පුරුක
e003552390	එම කාරණා තුන නම්
e0035834f0	දන්නේ නැ.
e00369e7f0	ඒත් ටිකක් නගරෙන් දුරට යද්දි
e0042a667c	අවශ්‍ය වූවානම් ඖෂධයක් පානය කිරීමෙන්
e00472505e	මහාවංස පිටපත් කිහිපයක් සොයාගෙන
e00476cffb	අවශ්‍ය ආරක්ෂාව සහතික කරන බව
e004d50af8	සම්බුදුරජාණන් නමදින චෛත්‍ය වන්දනාවෙන්
e004f5d759	එළ එළ බානවා බානවා
e005139bb3	ඔය කියන නර්තන ක්‍රම බොහෝමයක්
e0066cb706	අනාගාමී වෙච්ච භික්ෂුවගේ බලාපොරොත්තුව
e0066e412f	එකම මට්ටමේ ඉන්න
e006efe9ee	ඊට පස්සේ ඉතිරි වෙන සහල් තොග
e0075d1f8c	බොහොම ස්තූතියි රංග සහෝ සිංහල උපසිරැසියට.
e007627a62	‘බටහිර’ මිනිස්සුම හදා ගත් දෙයක්..
e007b24c0d	මොකද මම නිතරම බැලූවේ
e007e5b52d	සැලොන් එකේ වැඩත් එක්ක තමයි
e008021737	මේ කිසි අවුලක් නැතිව
e008625a78	මතක හිටින දෙබස් කීපයක් ම ඕකේ තියනවා.
e008986981	වෙනත් අයට අපහාස කිරීමෙන්.
e0093c8b45	ඒත් මට තාම ඒ වැඩේට
e0098a2cc6	ස්වාධීන රූපවාහිය ඇරඹීමට වූ බාධා
e009c16898	අදහස් දක්ව පුපිරිස මහායානය කියන්නේ
e00b8161d9	මෙයා කොහොමද තමන් කවුද යනවග
e00b9fe6da	තව කට්ටියක් නෑ අපි නෙමේ
e00c001116	මට කිසිදු හානියක් කරදරයක්
e00c0c81f8	මා තුළ තියෙන තවත් ස්වභාවයක්.
e00c442223	ඒ බව ජංගම දුරකථනයට
e00c83440e	ශ්‍රේෂ්ඨ කෘතියක් බව මේ අනුව පෙනීයයි.
e00cae7dd1	උපසම්පදා භික්‍ෂූන් වහන්සේ නමක්
e00d400a74	ඒ පිළිබඳ වෙන
e00d582618	අපේ බුදු දහම
e00d6a4553	උන් නැතුව පිටරටින් සුද්දෝ
e00de00ed8	එහි මෙවර වඩාත් කැපී පෙනෙන තත්ත්වයක්
e00df40844	"කෝත් කා ""සීයේ! සීයේ!"" කියලා"
e00eb59c34	ගෝමරී මිය ගොස් ඇති බව
e00f1d17e7	තෙල් නිෂ්පාදනයත් සමග
e00fcc8aac	මෙම දාගැබ හා සබැඳි
e0116093f5	ජයසුමන මහතා මේ බව සදහන් කළේය.
e0121c18d7	සියල්ල අමතක කරනවා.
e013016e2f	දඟලන නැතුව හිටපන්.
e013395e07	තිස්ස අත්තනායක දයා ගමගේ ඇතුළු
e0134bef79	අනුර සේනානායක මහතාට නියෝග කර තිබිණි
e013759493	උදව් කළ පින්වතුන්ගේ නාමයන්
e01382d2c3	අය කියන විදියට
e013bb746f	නික්ලේශි වූ තථාගතයන් වහන්සේ සරණ ගියේය.
e01409e178	perfect girls
e0143b1929	කාටවත් කියන්න බැහැ.
e014cccaed	ලෝකයේ නිසි අවධානය අපට ලැබෙනු ඇත.
e014e5300d	මේකෙන් පේන්නේ
e0150cc7f8	ඒ අඩුපාඩුව වෙන්න නොදෙන එක තමා හොඳ.
e01519174f	තරහ පොඩි උන් පිටින් යවන නිවටයෝ.
e015d989c5	නමුත් මාර්ග සංවර්ධන අධිකාරියට කිසිම මුදලක් ගෙව්වේ නැහැ.
e015f35a95	බොහොම වැදගත් පුරවැසියෙක්
e016203c8e	එතකොට මේ දුකට ඇලෙන ගතිය නැතිකරල දාන්න ඕනෙ
e01645a814	දඬුවම් කරන්න ලෑස්ති වෙනව.
e016a4e429	අද මෙම නිවාස වල ජීවන තත්ත්වය උසස් වෙනවා
e0176ca99c	මම හැම ලිපියකටම කමෙන්ට් කරනවා.
e01778c86e	එහෙයින් ම ඔහුගේ ඉදිරිපත් කිරීම්වල
e017bde7ab	fun games for kitty party
e017eb7d19	එහෙම උනානම් කියලා අහන උදවියට
e017fbd0dd	ඒක හරිම නරක දෙයක් කියලා
e018409940	ගසක අත්තක එල්ලෙමින් තිබූ
e019362a6b	අනික් පැත්තෙන් මේ ආගන්තුකයා
e019843f16	ඔබේ සංචාරක දිවිය සම්පූර්ණ නැතැයි කියා
e01994aae4	අපි ටික එකතු වෙලා
e01ab01418	වත්මන් ආඛ්‍යාන අර්බුදයේ ප්‍රධාන අංශයක් ලෙස
e01ad4fa17	අප මේ රට මේ වනවිට
e01b0eb1f2	අරලියගහ මන්දිරයේදී පැවති
e01b20eeec	software license capital or expense
e01b8348ec	එහිදී ස්වභාවික පිහිටීම
e01bf0fe2c	ගේ හදන කාලෙදි
e01c4daf6e	ඒකාන්ත වශයෙන් ඔහු දුක් කෙළවර කරන්නේ ය.
e01c9a5215	අදහස් දක්වමින් කියා සිටියේ
e01cdc9fa2	පුද්ගලයා සසුන් පිළිවෙතට පිවිසීමත්,
e01ce6a490	පර්වතය බෙලි ගෙඩියක හැඩය ගත් නිසා ය.
e01cf4c13f	ලෝකයේ පැවැත්ම නැතිකර ගන්න නම්
e01cfd179d	ආයතන වල නිළධාරින් දුන් කොහු වලින්
e01da257ba	මාර්ග ඵල අවබෝධයට පත් වීමෙන්
e01ebe7dff	නැති කරන එක හොඳ නැද්ද?
e01ec24c5e	බෝධි සත්වයන් වහන්සේගේ පරමාර්ථය
e01ee52060	මේක එල්ලලා තියෙනවා.
e01ef164dc	ආදරණීය විහිළුවක්.
e01f1b75a0	එයාට හිතෙනවා
e01f83e101	දහම් පාසලට පැමිණීමේ අවස්ථාව අහිමි වන
e01fca9030	wso2
e01feb9138	ඊට පස්සේ මුළු රෑම
e020ae22d0	උපසිරසි දාන චිත්‍රපටි වලට තමයි ටිකක් කල් ගතවෙන්නෙ
e020b4d390	ඔබගේ උත්සාහය අගය කරන අතර
e021099e3e	මීළඟට වෙතින් චිත්‍රපටයක් දැකගත හැකි වෙයිද?
e021811f4e	ඉතින් මේවා වගේ ෆිල්ම්ස් බලන එකේ වටිනාකම අපට පෙන්නා දුන් බයිස්කෝප් එකට මාගේ ඉස්තූතිය
e021dcdeb2	සැක සහිත සාක්‍ෂි හමු වී තිබේ
e022318e11	සාමාන්‍යයෙන් ආර්ථිකයක අවස්ථා බහුල වන්නේ
e022577b01	sri lanka large
e0229399d4	දකුණු පළාත් මන්ත්‍රීවරයකු ළඟින්ම
e022d0a336	මේ මහත්තයාද දන්නෙ නෑ
e022ddff8e	ලෝකේ ඉන්න දක්ෂම කන්ඩායම.
e0238de87a	අපට ඇති වන තරහවයි.
e023e6511c	ඒත් කොමෙන්ට් එකක් දාන්න
e023f72c16	ඔක්කොම අනුරාධපුරේ එන්න
e025a09a87	අහිංසක මිනිසුන්ගේ ධනයෙන් සුරසැප විඳිමින්
e025e0e7cf	එවැනි ක්‍රියා වෙන් වැළකෙන්න
e0273f2602	වටපිට බලමින්
e028606989	පෘථිවි වර්ෂ දෙකකට සමානවේ.
e028ae83f2	මොලයක් දෙන්න බෑ කියල.
e0293b233c	පූගොඩ පොලිස් ස්ථානාධිපති එම්.ඞී.ඞී.
e02adc35e0	පියනන්ද හාමුදුරුවන් වහන්සේ ද
e02ae4b73d	යුතුකම් ඉටුකිරීමක් විදිහටත් සලකන්න පුළුවන්.
e02b233474	පාසල ද
e02b45a36e	යක්‍ෂයාට පහර දෙන්නට වුණා.
e02b50fc3e	අපි කලින් වතාවක් කිව්වා
e02b846ebf	අවි අමෝරන්නේ ද
e02bbda769	fun games at office
e02c0b7661	නියත වශයෙන්ම පැවසිය හැකිය.
e02cf97a4e	එත් ඉඳලාහිටලා හරි පොඩි වලියකින් පස්සේආදරේ වැඩී වෙලවලු
e02dc59666	ගැමියගෙ පෝස්ට් එකක් කියවද්දි
e02dd1b0ef	බොහෝ.ම ස්තූතියි!
e02e653a5c	උඹට ඇති කැසිල්ල කිම
e02e7b59a8	මේ බව හෙළි කරන තවත් වැදගත් සූත්‍රයක් ලෙස
e02e7db1d6	ඔබ කැමැති
e02ebcbd58	පහළ නිලධාරීන්ගෙන් වැඩි සහයෝගයක් ලැබුන බවයි
e02ef95dda	යකෙක් නෙවෙයි සැබැ දෙවි කෙනෙක් කියලා
e02f4765aa	ඉතින් යාළුවනේ මම මේක ගොඩක් මහන්සි වෙලා කරේ ඉක්මනටම ඔයාලට දෙන්න ඔන නිසා.
e02f963b9a	සිගරැටි ගහනව නානව
e030375aea	අවලංගු කාසියක් බවට පත් වේ.
e0303ea010	බුද්ධික ජනයා නිරතුරුවම පෙළගැසෙන බැවිනි
e030b57882	මිස් පුළුවන් පිටුපස පැත්තෙන්
e030d26c8d	සරසා තිබේ.
e030eccb2d	යම් යම් ගැටලු ඇති වුණත්
e030fc3f5a	තම ග්‍රන්ථයේ දී ඉදිරිපත් කර ඇත.
e031ae3434	පරිසරයට අදාළ ව කළ වෙනස්කම්
e031b1e1cf	අපට ඕන නැහැ.
e031c29f22	එම උපන් අකුසල හෝ කුසල
e031fdf663	පිරිසක් ඉන්නවා
e03287b9a8	ඒක නිසා ඒ වාගේ අය
e032a6d0c1	මා වසන්ත ලියනගේ මිස වසන්ත ප්‍රිලයදර්ශන නොවේ
e032b3792d	සීගිරි ගල නැග්ගා
e03316da25	උද්ඝෝෂණ කරද්දී
e033542425	මනාව විවරණය කර ඇත.
e033714c32	බස් රථයේ ඇතුළත සිදුවන දෑ නිරීක්ෂණය කරන්න පුළුවන්.
e033c0e76c	අපිට එවගේ මුල් නිර්මාණ නිතරම ඇහෙන නිසා
e033f9f34c	අර්ථවත් සහ තෘප්තිකර දෙයක් කිරීමත්
e03490519e	අපේ තාත්තා ලෙඩ වෙච්චි දවස් වල
e034f0e2ba	සර් විලියර්ස් වතු පරිපාලනය තමන්ගේ වෘත්තීය විදිහට තෝරගත්තා
e0356747fc	එය සැමට එකඟවිය හැකි ක්‍රමයක්
e035848ed0	අපේ සිනමා ඉතිහාසයේ තොරතුරු
e035db2dd4	කොන්ක්‍රීට් පාරක් මතින්.
e035e913f7	ඍජුවම නිවන කරා යොමු වෙනවා
