0000f47c22	මහවැලි ගඟට ගොස් ආපසු එන ගමනේදී
df005ee3a4	සමාජ රටාව තුළින්ය.
df008793ef	මුල්කාලීන යුදෙව් මතයට අනුව නම්
df00d82abd	බෝපාගම විහාරස්ථානයේදී සසුන් ගතව සිටියහ.
df0106f04e	මමත් එක වතාවක් අහම්බෙන් වගේ මේ වැඩසටහන ඇහුවා
df012593cb	අවසන මිනිසුනට ඉතිරිව ඇත්තේ
df020195e4	එහි ඉතිරිව තිබිණි.
df0221b1a6	නැවත ඒ දුර බැසීමද
df02c6f9b9	අන්න ඒක ගුරු මාරුවෙන්
df035604e5	එහි අනෙක් ප්‍රතිඵලය
df03c92c2c	සාර්ථක ප්‍රතිඵල අත්කර ගැනීමට හැකි වේ
df03dee044	තීරුලිපි එකතුවක්
df0442af37	ආගම දහමට ලැදිව වගේම
df04e6d55e	තව අවුරුදු විස්සකින් විතර එන බුද්ධිමතුන්
df06c0ce44	සමාව ඉල්ලනව.
df071ce177	සිංහල ජාතිය අද මේ අවාසනාවන්ත තැනට
df073e65b1	එදා යුද්ධය අවසන් කිරීමේ ප්‍රතිලාභ
df07b91fe8	මගෙන් ඇහැව්වා තාත්ති ට වයස කියේදි ද
df07cbf5bd	ආගම පතුරන්ඩත් එක්ක බව.
df08f9d9b6	හින්දි සිනමාවේ දුෂ්ට නළුවා ලෙස විරුදාවලිය ලත්
df09693d61	මාලිගාවේ පොත්ගුල වශයෙන්
df09844789	අද ලෝභ ද්වේශ මෝහ වැඩිවීමේ අවස්ථාව වැඩියි.
df098dcb48	මෙහි ප්‍රතිඵලයක් වශයෙනි.
df0a09d84c	වෙසක් මාසයකදීය.
df0a21c314	අනියම් සබඳතා ඇතිවීම
df0aca124f	කියවී නම් ඔබට ඒ වැටහිය යුතුය.
df0aed3bc5	ඔබ කොතෙක් පැතුවත්
df0b4d85a7	උමං පිළිබඳ විවිධ කතිකාවන් පවතී
df0bd188a0	එවැනි ආබාධිතයන් විශාල පිරිසකගේ වෛද්‍ය සහතික ප්‍රතික්ෂේප කර තිබේ.
