0000f47c22	මහවැලි ගඟට ගොස් ආපසු එන ගමනේදී
cc00334d6d	ලියපු සේරම අවලංගු වෙනවා නේද?
cc01114285	හැමකෙන්ක්ම බැලිය යුතු චිත්‍රපටයක් කියලයි මම හිතන්නෙ.
cc013df9ba	තුන්පත් රැළ මහ රැළ ඇත්නම්
cc014cb6d2	රජතුමා අර ස්වාමියාට පණිවිඩයක් යැව්වා
cc01ce6cca	එරන්දි අබේනායක මහත්මිය
cc01f430ce	mitsubishi rosa japan bus images 1995
cc01f64cbb	මොකද මහනුවර යුගයේ
cc01f8d179	අධිකරණයට ඉදිරිපත් කෙරුණු මෙම සැකකරු
cc026149f6	රැක බලා ගන්නේය.
cc02695ac0	ඔබ කැමැතිද
cc02931166	කොතරම් අවුලක් වේද කියා
cc02e754f4	ඇඟ පණ නැති ගතිය
cc0316d532	දඟයෝ මක්කම වෙළඳ ස්ථානයක් නොවේ
cc0319c3d8	සුවඳැති මල් අතරින් වඩාත්ම සුවඳ වූ
cc034b3913	ඔය අතරතුරේදී පරිසරය
cc03e3b85a	නැද්ද කියන එක
cc03ee488f	ඔය මඟුලට ගිනි නරියා එක්කම
cc0482d9f8	එතකොට මචන් කේන්ද්‍රය ට ඕන රටක් ගන්න බෑ
cc04aa1010	කරුණු ගෙන හැර දක්වා ඇත.
cc04b69a15	නොයෙක් අඩුපාඩුකම් බලාපොරොත්තු විය යුතුය.
cc0554029a	නමුත් එහි වරද වරද බව දැන
cc061ccd59	අරගෙන ගිහින් තියෙන්නේ මැණික්
cc07c72dcd	මේ සිදුරු සය
cc083fd464	කට්ටියට සෑහෙන්න හිතට අල්ලලා ගිහින් වගේ
cc087699d3	නමුත් ඉන්දීය ගුවන් සේවිකාවන් දැක්කම
cc09e78a31	එහි නාම රූපයන්ගෙන් බැස ගැන්මක් ඇතිවන බව
cc0a2a5c23	මෙවන් අති සංවේදි අවස්ථාවක
cc0a3ac57d	ඔය විදියේ බහුසෘත තේරෙන ඊළඟ පරම්පරාවකට
cc0a4ff052	මේ බයගුළු නිලධාරීන්.
cc0b357a96	ඇපල් ගෙඩියට ඇපල් ගෙඩියක් ඇද ගැනීම ගැන
cc0b35c109	පටන් ගනු ඇත.
cc0b43cb62	දියවඩන නිලමේ තනතුර දැරුවේ
cc0b50bc40	එතකොට කවියා කළ යුත්තේ
cc0b8b024c	මහ මඟ ගමන් කරන පුද්ගලයන්
cc0bbaa96f	ටීම් එකේ ඔලු හැඩගැහිල තියෙන්නෙ
cc0c93c803	ඉතින් ඔබ දැන් ඉගෙන ගනිමින් සිටින්නේ
cc0ce58dc0	වෙනත් ක්ෂේත්‍රයන්හි ක්‍රියාත්මක කළ පියවර
cc0ceb14d9	යමුකෝ බලන්න
cc0cfcf622	අවසානයේ නොලැබී යන තත්ත්වයක් ඇතිවේ.
cc0d2e2171	වාරි කර්මාන්තයේත් ඇත්තේ
cc0d6d560d	විවිධ බාධක තියනවා.
cc0e0c1d5b	මේ ප්‍රතිපදාව අනුගමනය කරන පුද්ගලයා මම ඇසුරු කරනවා.
cc0e29f28b	ඔයාලටම බලන්න ඉතුරු කරන්නම් එහෙනම්.
cc0e4198c7	ගල්කිස්ස වෙරළ තීරයේ බොහෝ දුරක් ඇවිද ගිය
cc0ea916f4	ලාභ ප්‍රයෝජන නො තකා
cc0ef136ad	යොදා ගනියි.
cc0ef8d44e	අපි මේ රෙජීමය පෝෂණය කරමු
cc0efc18c8	අහිතකර සමාජ ප්‍රවණතාද ඉහළ යමින්
cc0f231e78	බොහෝ විහාර පොත්ගුල්ද
cc0f785dd6	ගෞතම බුදු සසුන තුළ පැවිදි වුනා
