ca005b1b59	දැන් අපට සීයලා තුන්දෙනෙක් ඉන්නවා.
ca008b1f8d	ඔහුට ජිවත් වෙන ක්‍රමයක් ඇති කිරීම වැදගත්
ca00d95d61	තරඟකාරීත්වය තව තව වැඩිවුනානම් හොඳයි වගේ
ca014b9a26	මේවා විශේෂයෙන් දඹදෙනිය කෝට්ටේ මහනුවර රාජධානී
ca01830f5b	අඩුවක් වී නැතැයි මට සිතේ.
ca01ea7ab9	දැවැන්ත වෘත්තීය නාට්‍ය කලාවට දරුණු චෝදනාවක් ඇත
ca027626ed	ලේඛන කටයුතුවල නිරත වෙනවා
ca02d6dda4	පවුල නඩත්තු කිරීමේ කාර්යය
ca02dc8283	ත්‍රීවීල් වල ගිහින් තියෙන්නේ මචෝ
ca042e3d15	අඟහරු වල මින්ස්සු ඉන්නවද
ca04517bfb	ඉතින් ඔවුන් තම පවුල් සමඟ
ca046a7275	එවේලෙහි අනද මහ තෙරුන් වහන්සේ
ca0478a78d	ගමේ ජනතාවගේ නායකයන් මෙන්ම
ca047e2c4f	oshin
ca05823c6e	පූජනීය අනුරාධපුරවරය,
ca06223cbd	රූප ලෝක, අරූප ලෝක, පිළිබඳ විස්තර ද දක්නට ලැබේ.
ca06a62571	පසු ගිය කාලයේ
ca06ec337c	දාන, ශීල, භාවනා, හා වෙසෙස් බෞද්ධාමික
ca077971ca	ශ්‍රී ලංකාවේ නූතන ඉතිහාසකරනයේ
ca07ea11c6	ඔබලාගේ පක්ෂය අතින් සාධාරණයක්
ca081d82ef	පවතින බැව් සිතාගත හැකිද?
ca08334802	ගොඩ යන්න බෑ කිව්වා නම්
ca0978bdbd	තොරතුරු පළ නොවේ
ca0a59ee4d	එම නිසා අනවශ්‍ය වියදම් නොකළහොත්
ca0a63a3ee	වර්ධනය වන මානසික ශක්තිය
ca0a676e74	හැබැයි ඒ සංවේදිකම තියෙන්නේ
ca0aaf6541	සතුන් මැරීම ආදී පාපයන්ගෙන් නොවැළක්කාහුමය.
ca0b1d5b6c	තලගොයා කබරගොයා කර ගන්න
ca0b5a0176	හැමෝම ඔලුවෙන් හිටගෙන ඇවිදින ලෝකෙක
ca0ba35f49	තමන්ට අවශ්‍ය උපකරණය සොයන්නට විය
ca0bd8745f	වැඩේ වෙන විදිහකින් කරන්න
ca0bffe6cf	වැඩෙමින් පවතී.
ca0c261a19	ඔයා ඔය විනිශ්චය පුටුවේ ඉඳගත්තේ
ca0db0ec22	අක්කෙරේපත්තුවෙන් අල්ලා ගත්
ca0dd86650	ග්‍රැන්විල් ධර්මවර්ධන කියන්නේ
ca0e0bc141	ඒ පසුපසින් එව්වා..
ca0e723642	ගැළපෙන්නේ අසුභ භාවනාවයි.
ca0eea1732	දේශපාලන විචාරකයෝ පෙන්වා දෙති
ca0ef20237	එය බෙදා හදා ගැනීම ගැන.
ca0fbd4a57	මාවත් නම්මාගන්න පුළුවන්
ca1096eaa0	ඉඩ තියෙන විදිහට ඒ කතා හයම
