0000f47c22	මහවැලි ගඟට ගොස් ආපසු එන ගමනේදී
bf008eda66	උදේට කෑවේ පානුයි පාන් අයියගේ ජොයියයි කියලා
bf018e89a5	සේවා පරිපාලන අවශ්‍යතා
bf01da95be	සිංහල අනියමාර්ථයක් ගැන
bf01f210ed	මාත් ඒ පැත්තටයි සපෝට් කරන්නෙ
bf027aa145	ඒත් එහෙම ගහලා
bf02dc80e1	මොහුට ඇමතුමක් ලබා දෙමින්
bf035c725e	සමාජ දේශපාලනික කරුණු විග්‍රහ කරන්න
bf045b8dcc	පිඹින්නේ නැතුව හිටිය නිසා
bf046c3d6c	සිද්ධාර්ථ ගෞතමයන් වහන්සේ දිනුවා.
bf04829108	දරුණු ලෙස ලෝහිත පක්ඛන්දිකා නම් වූ
bf055cad4c	එය ඇඹිලිපිටියේ නවගත්තේගම
bf05d574ea	ඒත් මේ වගේ විශිෂ්ඨ සිනමා කෘති
bf060fee74	ඒවා සාවදානව පෙන්වා දීම
bf0644cd9b	භාවනාවෙන් ලැබෙන පිටුබලය කෙබඳුද?
bf067a67f3	ඒවාට පොඩි සමාවකුත් ඉල්ලලා
bf06c16a2d	ගොළු හදවත ඒ කාලෙ හද සසල කලාට
bf06dd4e8e	අපිට ඉන්න තරමක් ඉන්නෙ
bf06fdfb70	සැබැවින් ම ඉතිහාසය
bf0776dfe6	මේ නිසා අසත්පුරුෂ ඇසුර
bf079ff410	විසල් භූමියක් තුළ පැතිරී තිබුණ ද
bf07f73862	ගණන් හරියට තේරෙනවා ටිකක් අඩුයි.
bf08092e4f	එවන්ස්ගේ මංගල මුදුව
bf08564b97	ඒවා අතින් අතට ගොස්
bf08d51162	එයින් උන්වහන්සේට පීඩා වෙතැයි
bf0980eeb9	උඹලට කන්න වෙන්නේ.
bf0a3baedc	ලොව කිසිම ආණ්ඩුවක් වැටුප් වැඩිවීම් කර නැහැ.
bf0ae9b1ac	හේතුවන්නට ඇත.
bf0b92e722	ලකුණුයි ලබා දුන්නෙ.
bf0c295bae	අතීතය යනු ම වර්තමානයේ සින්නක්කර හිමිකරු නොවේ ද?
bf0edc0f60	නාහිමියෝ මෙසේ සඳහන් කරති.
bf0f4c1e0c	එනිසා උපාසකතුමාට හෙවත් බෞද්ධයාට
bf0fab1c8e	සොයන්නාගෙ පුරාවෘත්තය සමඟින්
bf10512917	මුළු ලෝකෙම ඕක අහගෙන හිටිය
bf10860356	ලිහිණි වැද්දා ළඟ ඉන්නවා
bf115240d5	දැවැන්තව ඉදිවූ දොරටුවකින්
bf11bd369e	බුදුරජාණන් වහන්සේගේ ජීවිතය ද
bf11c0aca8	අත දිහා හොඳට බලන්න.
bf12dd61a4	ඔබ සැම සාක්ෂියි
bf1313969e	මටත් නම් නින්ද තමා ඕන
bf13553ffc	මේ නගරය සම්පූර්ණයෙන්ම
