0000f47c22	මහවැලි ගඟට ගොස් ආපසු එන ගමනේදී
0d0000f111	මෙය සැපවත් දෙයින් වැළකී සිටීමට හුරු කිරීමකි.
0d006ef1be	මෙවර ‍පොදු විපක්ෂයට
0d016d4041	ඒ දැනුම වර්ධනය වීමක් නෙවෙයි
0d01a583f6	ඇස් දෙකක් ඇතත් ලෝකය දැකිය යුත්තේ මොලයෙන්ය
0d01e5589f	ශ්‍රී ලංකා ආයෝජන මණ්ඩලය මගින් පිඹුරු පත් සකස් කෙරේ.
0d01e9d467	ඉතින් ඩෙරෙක්ගේ සහෝදරියවත් මරළා තියෙන්නේ මේ ඇල්ෆා විසින්
0d02888563	ඉතිං ඕවා ඔක්කම කියවලා ඉවරවෙනකොට එදා දවස ඉවරයි
0d029aa84c	මේ ශාසනයෙහිම
0d02f92c03	අපි යනකොට
0d032f1150	සෙවන සැදීමට
0d03bba298	ඒත් අන්තිමට වෙන්නේ
0d03deb836	නිතර රහතන් වහන්සේලා වෙහෙසුනේ.
0d041e1ee3	එතකොට එයාට ගංගාවෙන් එතෙර වෙන්න පුළුවන් වෙනවා
0d04e3622f	අවසාන වශයෙන්
0d052761f8	බුදුපියාණෝ භික්ෂූන් රැස් කරවා
0d05750073	උඩරට රජුගේ හමුදා මුරපොළක් තිබුණ
0d05be26a6	අපි හැමෝම බොහෝම ආදරයෙන් ගෞරවයෙන් කථාකරනවා.
0d05cb22a3	අදාළ පාලකයින්ට එරෙහිව
0d06400d7e	එමතුදු නොවෙයි
0d0698640d	අල්තුසර්ගේ ප්‍රතිවිරෝධතා හා අධිනිශ්චය
0d06a6cff1	ඔබ මුසපත් වී යන පරිද්දෙනි.
0d0719d08f	පෙන්වා දීම
0d0744a4fe	ලක්ෂ ගණනින් මිනිස්සු මිය ගියා.
0d074bb4e1	එතකොට ඇතිවන තෙරපුම නිසා
0d07609ddf	ඒක අහෝසි කරනවනම්
0d0765bc58	එහෙත් ඊට කළින්
0d076a3dac	එබඳු උතුමන් උපත ලැබූවත්
